minimum_nights,number_of_reviews,calculated_host_listings_count,neighbourhood_n,room_type_n,price
0.0024019215372297837,0.07154213036565978,0.0,0.05909090909090909,0.5,100
0.0008006405124099279,0.10174880763116058,0.0,0.1590909090909091,0.5,125
0.0008006405124099279,0.007949125596184421,0.006134969325153375,0.3818181818181818,0.0,68
0.0032025620496397116,0.07472178060413355,0.003067484662576687,0.02727272727272727,0.5,115
0.0016012810248198558,0.003179650238473768,0.0,0.05454545454545454,0.0,55
0.011208967173738989,0.001589825119236884,0.0,0.11363636363636363,0.5,65
0.0032025620496397116,0.004769475357710652,0.0,0.03636363636363636,0.5,300
0.0016012810248198558,0.08267090620031797,0.0,0.3090909090909091,0.5,100
0.0016012810248198558,0.15580286168521465,0.0,0.004545454545454545,0.0,98
0.0,0.004769475357710652,0.0,0.02727272727272727,0.5,100
0.0008006405124099279,0.0,0.0,0.03636363636363636,0.5,165
0.004803843074459567,0.006359300476947536,0.0,0.09545454545454544,0.0,55
0.0,0.0,0.0,0.6545454545454545,0.0,149
0.0008006405124099279,0.009538950715421305,0.009202453987730062,0.10454545454545454,0.0,102
0.0,0.08267090620031797,0.009202453987730062,0.00909090909090909,0.0,85
0.0,0.02384737678855326,0.0,0.013636363636363636,0.0,89
0.0008006405124099279,0.041335453100158986,0.0,0.07727272727272727,0.0,45
0.0024019215372297837,0.004769475357710652,0.0,0.35,0.5,299
0.023218574859887906,0.001589825119236884,0.0,0.11363636363636363,0.5,130
0.010408326661329063,0.1399046104928458,0.0,0.03636363636363636,0.0,93
0.0008006405124099279,0.006359300476947536,0.0,0.004545454545454545,0.5,210
0.0016012810248198558,0.0,0.0,0.08636363636363636,0.5,200
0.0,0.05405405405405406,0.0,0.2863636363636364,0.0,70
0.0,0.02702702702702703,0.0,0.08181818181818182,0.5,90
0.0,0.0397456279809221,0.03067484662576687,0.12727272727272726,0.5,140
0.0,0.003179650238473768,0.0,0.09090909090909091,0.0,60
0.0008006405124099279,0.06518282988871224,0.003067484662576687,0.6818181818181818,0.5,125
0.0,0.022257551669316377,0.015337423312883437,0.16818181818181818,0.0,49
0.0,0.001589825119236884,0.0,0.3409090909090909,0.5,125
0.0032025620496397116,0.0,0.006134969325153375,0.09545454545454544,0.0,45
0.0,0.2957074721780604,0.009202453987730062,0.01818181818181818,0.0,65
0.0032025620496397116,0.0,0.0,0.05454545454545454,0.0,65
0.0,0.015898251192368842,0.0,0.5318181818181817,0.0,50
0.0,0.0,0.0,0.08636363636363636,0.0,49
0.0024019215372297837,0.006359300476947536,0.0,0.20454545454545453,0.5,120
0.0,0.004769475357710652,0.0,0.08636363636363636,0.0,125
0.0,0.003179650238473768,0.006134969325153375,0.00909090909090909,0.5,150
0.0016012810248198558,0.05087440381558029,0.003067484662576687,0.05454545454545454,0.5,200
0.0016012810248198558,0.0,0.0,0.022727272727272728,0.5,144
0.0024019215372297837,0.003179650238473768,0.0,0.1318181818181818,0.5,135
0.0008006405124099279,0.12718600953895073,0.0,0.22272727272727272,0.0,90
0.023218574859887906,0.0,0.003067484662576687,0.02727272727272727,0.5,120
0.0008006405124099279,0.02702702702702703,0.0,0.05454545454545454,0.5,160
0.023218574859887906,0.0,0.7085889570552147,0.08636363636363636,0.5,314
0.0008006405124099279,0.08426073131955486,0.0,0.06818181818181818,0.0,54
0.0016012810248198558,0.0,0.003067484662576687,0.09999999999999999,0.0,50
0.0008006405124099279,0.001589825119236884,0.0,0.11363636363636363,0.5,275
0.0,0.05246422893481718,0.0,0.00909090909090909,0.0,68
0.0,0.03656597774244833,0.003067484662576687,0.24545454545454545,1.0,50
0.0008006405124099279,0.006359300476947536,0.0,0.02727272727272727,0.5,125
0.0008006405124099279,0.030206677265500796,0.0,0.09545454545454544,0.0,75
0.0,0.0,0.006134969325153375,0.5318181818181817,0.0,100
0.0016012810248198558,0.028616852146263912,0.0,0.03636363636363636,0.5,130
0.0,0.006359300476947536,0.0,0.21363636363636362,0.5,100
0.0016012810248198558,0.001589825119236884,0.0,0.05909090909090909,0.5,270
0.004803843074459567,0.009538950715421305,0.0,0.02727272727272727,0.0,48
0.0008006405124099279,0.19554848966613675,0.006134969325153375,0.2909090909090909,0.0,130
0.0016012810248198558,0.0,0.0,0.05454545454545454,0.5,200
0.0,0.003179650238473768,0.0,0.05454545454545454,0.0,43
0.0,0.0,0.0,0.2681818181818182,0.0,60
0.0024019215372297837,0.05405405405405406,0.003067484662576687,0.02727272727272727,0.5,130
0.0008006405124099279,0.017488076311605726,0.0,0.049999999999999996,0.5,275
0.0,0.03497615262321145,0.0,0.4318181818181818,0.5,79
0.0,0.03497615262321145,0.003067484662576687,0.02727272727272727,0.0,48
0.0016012810248198558,0.06041335453100159,0.006134969325153375,0.00909090909090909,0.5,450
0.0016012810248198558,0.006359300476947536,0.0,0.031818181818181815,0.5,639
0.0008006405124099279,0.014308426073131956,0.0,0.13636363636363635,0.0,40
0.0,0.006359300476947536,0.0,0.09545454545454544,0.0,51
0.0016012810248198558,0.007949125596184421,0.0,0.35909090909090907,0.0,52
0.0,0.009538950715421305,0.003067484662576687,0.06818181818181818,0.0,65
0.023218574859887906,0.0,0.19631901840490798,0.049999999999999996,0.5,188
0.0,0.004769475357710652,0.0,0.013636363636363636,0.0,120
0.0008006405124099279,0.055643879173290944,0.012269938650306749,0.2863636363636364,0.0,58
0.010408326661329063,0.001589825119236884,0.003067484662576687,0.07272727272727272,0.0,60
0.0008006405124099279,0.04769475357710652,0.006134969325153375,0.031818181818181815,0.0,115
0.0,0.0,0.0,0.45909090909090905,0.5,199
0.0032025620496397116,0.006359300476947536,0.0,0.09999999999999999,0.5,290
0.023218574859887906,0.003179650238473768,0.3680981595092025,0.031818181818181815,0.5,275
0.0,0.006359300476947536,0.0,0.3318181818181818,0.0,60
0.0,0.001589825119236884,0.018404907975460124,0.5045454545454545,0.0,60
0.0,0.0906200317965024,0.003067484662576687,0.1409090909090909,0.0,50
0.0,0.007949125596184421,0.0,0.01818181818181818,0.0,75
0.0,0.02384737678855326,0.0,0.05454545454545454,0.5,82
0.0,0.2289348171701113,0.003067484662576687,0.2818181818181818,0.5,150
0.0016012810248198558,0.07631160572337044,0.0,0.12727272727272726,1.0,99
0.0016012810248198558,0.006359300476947536,0.0,0.013636363636363636,0.0,65
0.0016012810248198558,0.006359300476947536,0.0,0.09999999999999999,0.5,100
0.0024019215372297837,0.19236883942766297,0.003067484662576687,0.3181818181818182,0.5,72
0.0008006405124099279,0.009538950715421305,0.0,0.13636363636363635,0.0,50
0.0032025620496397116,0.06677265500794913,0.006134969325153375,0.02727272727272727,0.0,81
0.0008006405124099279,0.007949125596184421,0.003067484662576687,0.02727272727272727,0.5,120
0.0016012810248198558,0.0,0.003067484662576687,0.09545454545454544,0.5,95
0.0016012810248198558,0.02702702702702703,0.0,0.2909090909090909,0.5,119
0.0024019215372297837,0.0,0.0,0.11818181818181818,0.5,220
0.0,0.11287758346581876,0.006134969325153375,0.04090909090909091,0.0,122
0.023218574859887906,0.012718600953895072,0.1411042944785276,0.031818181818181815,0.0,55
0.023218574859887906,0.0397456279809221,0.006134969325153375,0.05454545454545454,0.5,218
0.008807045636509206,0.006359300476947536,0.0,0.004545454545454545,0.5,150
0.0008006405124099279,0.08108108108108109,0.0,0.05454545454545454,0.5,212
0.0024019215372297837,0.24324324324324326,0.003067484662576687,0.00909090909090909,0.0,69
0.0008006405124099279,0.028616852146263912,0.0,0.11818181818181818,0.5,150
0.055244195356285025,0.004769475357710652,0.0,0.045454545454545456,0.5,70
0.0016012810248198558,0.11605723370429254,0.0,0.12272727272727273,0.5,235
0.023218574859887906,0.001589825119236884,0.0,0.09545454545454544,0.5,78
0.0040032025620496394,0.007949125596184421,0.0,0.05454545454545454,0.5,150
0.0,0.03815580286168522,0.003067484662576687,0.05909090909090909,0.0,89
0.0,0.0,0.0,0.049999999999999996,0.5,200
0.0032025620496397116,0.13036565977742448,0.0,0.02727272727272727,0.5,175
0.0,0.25437201907790147,0.0,0.12727272727272726,0.0,80
0.0016012810248198558,0.03497615262321145,0.003067484662576687,0.09545454545454544,0.0,50
0.0016012810248198558,0.04769475357710652,0.0,0.00909090909090909,0.5,150
0.0008006405124099279,0.0,0.0,0.10909090909090909,0.0,75
0.0008006405124099279,0.055643879173290944,0.0,0.04090909090909091,0.0,100
0.0,0.001589825119236884,0.003067484662576687,0.03636363636363636,1.0,50
0.0008006405124099279,0.033386327503974564,0.0,0.07727272727272727,0.0,135
0.023218574859887906,0.004769475357710652,0.10122699386503069,0.13636363636363635,0.0,65
0.004803843074459567,0.001589825119236884,0.0,0.24545454545454545,1.0,50
0.0016012810248198558,0.001589825119236884,0.0,0.031818181818181815,0.5,390
0.0,0.015898251192368842,0.0,0.0,0.5,95
0.010408326661329063,0.0,0.0,0.09545454545454544,0.0,52
0.0008006405124099279,0.07313195548489666,0.0,0.09545454545454544,0.5,162
0.0032025620496397116,0.07313195548489666,0.0,0.32727272727272727,0.0,45
0.0,0.0,0.003067484662576687,0.40909090909090906,0.0,79
0.006405124099279423,0.011128775834658189,0.0,0.20454545454545453,0.0,60
0.0016012810248198558,0.26073131955484896,0.0,0.06363636363636363,0.0,76
0.0,0.44515103338632755,0.0,0.03636363636363636,0.0,99
0.0008006405124099279,0.004769475357710652,0.0,0.13636363636363635,0.0,45
0.0008006405124099279,0.020667726550079493,0.0,0.37727272727272726,0.5,144
0.023218574859887906,0.006359300476947536,0.05828220858895705,0.031818181818181815,0.5,130
0.0,0.001589825119236884,0.0,0.00909090909090909,0.5,89
0.0008006405124099279,0.012718600953895072,0.0,0.12727272727272726,0.5,125
0.0,0.05405405405405406,0.006134969325153375,0.05454545454545454,1.0,40
0.024019215372297835,0.001589825119236884,0.003067484662576687,0.02727272727272727,0.5,120
0.0016012810248198558,0.001589825119236884,0.0,0.049999999999999996,0.0,160
0.0016012810248198558,0.015898251192368842,0.0,0.22272727272727272,0.0,85
0.027221777421937546,0.0,0.0,0.10454545454545454,0.5,85
0.0,0.0,0.0,0.00909090909090909,0.0,80
0.0,0.0906200317965024,0.0,0.09545454545454544,0.0,65
0.023218574859887906,0.009538950715421305,0.0,0.022727272727272728,0.5,220
0.0,0.017488076311605726,0.009202453987730062,0.45454545454545453,0.0,75
0.0008006405124099279,0.007949125596184421,0.003067484662576687,0.00909090909090909,0.0,65
0.0032025620496397116,0.001589825119236884,0.0,0.2909090909090909,0.5,350
0.023218574859887906,0.0,0.05214723926380368,0.031818181818181815,0.5,499
0.0008006405124099279,0.007949125596184421,0.0,0.02727272727272727,0.5,142
0.0008006405124099279,0.003179650238473768,0.0,0.5318181818181817,0.5,116
0.0008006405124099279,0.01907790143084261,0.003067484662576687,0.39545454545454545,0.0,60
0.0,0.003179650238473768,0.003067484662576687,0.12727272727272726,0.0,85
0.0016012810248198558,0.0,0.0,0.03636363636363636,0.5,150
0.0008006405124099279,0.001589825119236884,0.0,0.09999999999999999,0.0,69
0.023218574859887906,0.0,0.0,0.09545454545454544,0.5,70
0.0,0.0,0.0,0.05454545454545454,0.0,100
0.024019215372297835,0.006359300476947536,0.09815950920245399,0.12727272727272726,0.5,190
0.0008006405124099279,0.007949125596184421,0.0,0.00909090909090909,0.5,99
0.0,0.022257551669316377,0.0,0.19999999999999998,0.0,50
0.004803843074459567,0.001589825119236884,0.0,0.08636363636363636,0.0,100
0.0,0.1414944356120827,0.006134969325153375,0.8318181818181818,0.0,84
0.0008006405124099279,0.003179650238473768,0.0,0.01818181818181818,0.0,85
0.0016012810248198558,0.014308426073131956,0.0,0.09999999999999999,0.5,100
0.0008006405124099279,0.020667726550079493,0.0,0.09999999999999999,0.5,150
0.007205764611689351,0.004769475357710652,0.0,0.05454545454545454,0.5,80
0.0,0.04292527821939587,0.024539877300613498,0.2545454545454545,0.0,50
0.0008006405124099279,0.007949125596184421,0.006134969325153375,0.09545454545454544,0.0,65
0.0008006405124099279,0.006359300476947536,0.0,0.00909090909090909,0.5,160
0.0008006405124099279,0.020667726550079493,0.0,0.14545454545454545,0.5,149
0.0,0.08585055643879173,0.0,0.031818181818181815,0.0,125
0.0,0.003179650238473768,0.0,0.3227272727272727,0.5,890
0.004803843074459567,0.0,0.0,0.8545454545454545,0.5,69
0.0,0.0985691573926868,0.003067484662576687,0.12727272727272726,0.0,79
0.0008006405124099279,0.0,0.0,0.01818181818181818,0.5,115
0.0016012810248198558,0.006359300476947536,0.0,0.15,0.5,180
0.0,0.003179650238473768,0.0,0.06818181818181818,0.0,70
0.0008006405124099279,0.033386327503974564,0.012269938650306749,0.1409090909090909,0.0,57
0.0016012810248198558,0.0906200317965024,0.0,0.12727272727272726,0.5,199
0.0,0.007949125596184421,0.0,0.03636363636363636,0.0,75
0.0016012810248198558,0.0,0.0,0.05454545454545454,0.0,65
0.0016012810248198558,0.0,0.0,0.08636363636363636,0.5,250
0.0008006405124099279,0.001589825119236884,0.0,0.05909090909090909,0.0,102
0.010408326661329063,0.017488076311605726,0.0,0.19999999999999998,0.0,75
0.0016012810248198558,0.007949125596184421,0.0,0.03636363636363636,0.5,550
0.0008006405124099279,0.001589825119236884,0.0,0.35,0.5,500
0.0,0.1494435612082671,0.0,0.12272727272727273,0.5,190
0.023218574859887906,0.006359300476947536,0.009202453987730062,0.09090909090909091,0.5,110
0.0,0.001589825119236884,0.018404907975460124,0.45909090909090905,0.0,100
0.0008006405124099279,0.06518282988871224,0.0,0.5590909090909091,0.0,52
0.0008006405124099279,0.1399046104928458,0.0,0.05454545454545454,0.5,250
0.0008006405124099279,0.06518282988871224,0.0,0.11818181818181818,0.0,175
0.0,0.12400635930047696,0.012269938650306749,0.15,0.5,150
0.0032025620496397116,0.0,0.0,0.09090909090909091,0.0,99
0.0016012810248198558,0.0,0.003067484662576687,0.10909090909090909,0.5,125
0.0008006405124099279,0.001589825119236884,0.0,0.05454545454545454,0.0,70
0.010408326661329063,0.0,0.0,0.09090909090909091,0.0,49
0.0008006405124099279,0.007949125596184421,0.0,0.12727272727272726,0.5,200
0.0,0.01907790143084261,0.0,0.00909090909090909,0.0,49
0.0008006405124099279,0.007949125596184421,0.003067484662576687,0.05454545454545454,0.0,75
0.023218574859887906,0.001589825119236884,0.3680981595092025,0.004545454545454545,0.5,239
0.0008006405124099279,0.0,0.0,0.22272727272727272,0.0,55
0.0,0.007949125596184421,0.003067484662576687,0.22272727272727272,0.0,55
0.0016012810248198558,0.1414944356120827,0.0,0.13636363636363635,0.0,55
0.0024019215372297837,0.009538950715421305,0.0,0.06363636363636363,0.5,110
0.0,0.0,0.009202453987730062,0.05454545454545454,0.5,2000
0.0016012810248198558,0.046104928457869634,0.0,0.09090909090909091,0.0,59
0.0008006405124099279,0.0492845786963434,0.0,0.17727272727272728,0.5,115
0.0016012810248198558,0.003179650238473768,0.0,0.05454545454545454,0.5,160
0.009607686148919135,0.003179650238473768,0.0,0.13636363636363635,0.0,37
0.0016012810248198558,0.020667726550079493,0.0,0.16363636363636364,0.5,145
0.0,0.001589825119236884,0.006134969325153375,0.05454545454545454,0.0,80
0.016012810248198558,0.0,0.0,0.17727272727272728,0.5,82
0.0,0.009538950715421305,0.0,0.2954545454545454,0.0,50
0.0016012810248198558,0.006359300476947536,0.0,0.05454545454545454,0.5,200
0.0008006405124099279,0.08426073131955486,0.0,0.031818181818181815,0.5,160
0.0016012810248198558,0.0699523052464229,0.0,0.02727272727272727,0.5,169
0.0016012810248198558,0.0492845786963434,0.0,0.05454545454545454,0.5,210
0.0008006405124099279,0.004769475357710652,0.0,0.19545454545454544,0.5,525
0.0024019215372297837,0.009538950715421305,0.0,0.10909090909090909,0.0,50
0.0016012810248198558,0.01907790143084261,0.0,0.09999999999999999,0.5,120
0.0,0.001589825119236884,0.02147239263803681,0.2909090909090909,0.0,84
0.0016012810248198558,0.009538950715421305,0.0,0.02727272727272727,0.5,113
0.0008006405124099279,0.009538950715421305,0.0,0.00909090909090909,0.5,200
0.007205764611689351,0.007949125596184421,0.0,0.08636363636363636,0.5,150
0.0016012810248198558,0.001589825119236884,0.0,0.23636363636363636,0.5,350
0.0008006405124099279,0.0,0.0,0.12272727272727273,0.5,800
0.0,0.0,0.003067484662576687,0.20909090909090908,0.0,159
0.0008006405124099279,0.003179650238473768,0.0,0.10909090909090909,0.5,75
0.0016012810248198558,0.001589825119236884,0.0,0.004545454545454545,0.5,140
0.0008006405124099279,0.004769475357710652,0.0,0.00909090909090909,0.0,55
0.07125700560448359,0.0,0.0,0.08636363636363636,0.0,80
0.0008006405124099279,0.022257551669316377,0.0,0.02727272727272727,0.0,54
0.0016012810248198558,0.02384737678855326,0.0,0.09090909090909091,0.5,350
0.0,0.007949125596184421,0.003067484662576687,0.22272727272727272,0.0,70
0.004803843074459567,0.001589825119236884,0.015337423312883437,0.3045454545454545,1.0,25
0.0008006405124099279,0.1812400635930048,0.0,0.013636363636363636,0.5,155
0.0,0.030206677265500796,0.006134969325153375,0.11818181818181818,0.0,115
0.0,0.007949125596184421,0.0,0.05454545454545454,0.0,90
0.0,0.055643879173290944,0.003067484662576687,0.3181818181818182,0.0,50
0.0008006405124099279,0.1891891891891892,0.0,0.2409090909090909,0.5,220
0.0008006405124099279,0.006359300476947536,0.0,0.031818181818181815,0.5,190
0.0,0.1796502384737679,0.006134969325153375,0.02727272727272727,0.0,49
0.0,0.006359300476947536,0.0,0.06818181818181818,0.0,57
0.0024019215372297837,0.003179650238473768,0.003067484662576687,0.08636363636363636,0.0,49
0.0016012810248198558,0.015898251192368842,0.0,0.12272727272727273,0.5,900
0.0016012810248198558,0.007949125596184421,0.0,0.22727272727272727,0.5,1500
0.0008006405124099279,0.08267090620031797,0.0,0.19545454545454544,0.5,150
0.0,0.10015898251192369,0.009202453987730062,0.06363636363636363,0.0,69
0.0016012810248198558,0.012718600953895072,0.0,0.12727272727272726,0.5,110
0.023218574859887906,0.006359300476947536,0.0,0.09999999999999999,0.5,115
0.0,0.0,0.003067484662576687,0.7045454545454545,0.0,750
0.0008006405124099279,0.011128775834658189,0.009202453987730062,0.05454545454545454,0.0,95
0.0,0.11287758346581876,0.003067484662576687,0.24545454545454545,0.0,80
0.0016012810248198558,0.02384737678855326,0.0,0.031818181818181815,0.5,198
0.004803843074459567,0.0397456279809221,0.0,0.08636363636363636,0.0,95
0.0016012810248198558,0.015898251192368842,0.0,0.09545454545454544,0.5,136
0.0,0.0,0.0,0.08636363636363636,0.0,180
0.0016012810248198558,0.0794912559618442,0.003067484662576687,0.2545454545454545,0.5,130
0.0,0.009538950715421305,0.0,0.06363636363636363,0.5,195
0.0,0.001589825119236884,0.0,0.05454545454545454,0.0,60
0.0,0.007949125596184421,0.0,0.01818181818181818,0.5,185
0.004803843074459567,0.02384737678855326,0.0,0.22272727272727272,0.5,80
0.0,0.001589825119236884,0.0,0.12727272727272726,0.0,80
0.0032025620496397116,0.0,0.0,0.08636363636363636,0.5,175
0.004803843074459567,0.014308426073131956,0.1411042944785276,0.031818181818181815,0.0,62
0.0008006405124099279,0.03497615262321145,0.0,0.7227272727272727,0.5,250
0.0,0.0,0.02147239263803681,0.004545454545454545,0.5,275
0.0008006405124099279,0.05882352941176471,0.0,0.02727272727272727,0.5,94
0.0008006405124099279,0.009538950715421305,0.0,0.08636363636363636,0.5,136
0.0008006405124099279,0.006359300476947536,0.003067484662576687,0.08636363636363636,0.0,95
0.0008006405124099279,0.09697933227344993,0.006134969325153375,0.05454545454545454,0.0,69
0.004803843074459567,0.0,0.0,0.02727272727272727,0.0,42
0.0016012810248198558,0.004769475357710652,0.0,0.08636363636363636,0.5,320
0.0008006405124099279,0.044515103338632754,0.0,0.02727272727272727,0.0,62
0.0040032025620496394,0.0,0.0,0.11363636363636363,0.5,90
0.0,0.0,0.0,0.08636363636363636,0.5,190
0.0008006405124099279,0.004769475357710652,0.003067484662576687,0.031818181818181815,0.0,155
0.0,0.10651828298887123,0.0,0.35909090909090907,0.0,49
0.0,0.001589825119236884,0.0,0.13636363636363635,0.0,60
0.0008006405124099279,0.022257551669316377,0.0,0.05454545454545454,0.0,60
0.0016012810248198558,0.004769475357710652,0.003067484662576687,0.02727272727272727,0.5,120
0.023218574859887906,0.08267090620031797,0.0,0.08636363636363636,0.5,139
0.0008006405124099279,0.046104928457869634,0.0,0.3090909090909091,0.5,350
0.0,0.1812400635930048,0.0,0.08636363636363636,0.5,290
0.004803843074459567,0.003179650238473768,0.0,0.35909090909090907,0.0,45
0.023218574859887906,0.004769475357710652,0.09202453987730062,0.031818181818181815,0.5,125
0.027221777421937546,0.0,0.0,0.5318181818181817,0.5,80
0.0040032025620496394,0.011128775834658189,0.0,0.05454545454545454,0.5,149
0.023218574859887906,0.0,0.006134969325153375,0.3318181818181818,1.0,37
0.0008006405124099279,0.004769475357710652,0.0,0.02727272727272727,0.5,149
0.0008006405124099279,0.12877583465818762,0.0,0.03636363636363636,0.0,112
0.0016012810248198558,0.0,0.0,0.07272727272727272,0.5,175
0.0016012810248198558,0.001589825119236884,0.027607361963190184,0.3318181818181818,1.0,40
0.0032025620496397116,0.011128775834658189,0.0,0.22727272727272727,0.5,221
0.0016012810248198558,0.0,0.0,0.05454545454545454,0.5,300
0.0008006405124099279,0.0,0.003067484662576687,0.20909090909090908,0.0,75
0.0008006405124099279,0.006359300476947536,0.0,0.19545454545454544,0.5,195
0.0008006405124099279,0.017488076311605726,0.0,0.02727272727272727,0.5,120
0.0,0.0,0.0,0.03636363636363636,0.5,260
0.0008006405124099279,0.001589825119236884,0.0,0.10454545454545454,0.0,150
0.024019215372297835,0.009538950715421305,0.09815950920245399,0.12727272727272726,0.5,287
0.0016012810248198558,0.05087440381558029,0.006134969325153375,0.05454545454545454,0.5,172
